traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
11523.0,21/04/2024 06AM,London,Camden,1681.0,68.19,6.0,Medium,Wet,8296.0
11524.0,2024-04-26 14:12,London,Hammersmith,4161.0,53.17,2.0,High,Dry,12015.0
11525.0,06/07/2024 07PM,London,Camden,4800.0,39.47,0.0,High,Snowy,595.0
11526.0,29/02/2024 11PM,London,Chelsea,4198.0,116.02,1.0,Medium,Damaged,12740.0
11527.0,2024-04-12 15:16,London,Hackney,2792.0,56.17,7.0,Medium,Dry,13452.0
11528.0,2024-02-24T17:39Z,London,Hackney,54.0,92.88,6.0,Medium,Damaged,13348.0
11529.0,2024-01-22T07:44Z,London,Hackney,1151.0,15.22,9.0,Low,Damaged,4090.0
11530.0,2024-02-21 13:39,London,Hammersmith,289.0,86.78,6.0,Low,Snowy,14745.0
11531.0,2024-03-21T10:47Z,London,Kensington,3521.0,16.06,0.0,Low,Damaged,14502.0
11532.0,09/07/2024 02PM,London,Hackney,4361.0,67.33,4.0,Medium,Snowy,7823.0
11533.0,2024-04-20 18:26,,Southwark,2502.0,41.87,0.0,Medium,Wet,10502.0
11534.0,2024-06-08T22:06Z,London,Chelsea,3449.0,11.74,5.0,Low,Dry,4501.0
11535.0,09/04/2024 04AM,London,Southwark,2722.0,112.66,9.0,Low,Dry,3543.0
11536.0,2024-04-28T02:57Z,London,Westminster,3773.0,59.0,9.0,High,Dry,14762.0
11537.0,2024-05-25T20:43Z,London,Southwark,915.0,64.15,6.0,Medium,Wet,1480.0
11538.0,2024-01-20 21:06,London,Hammersmith,2320.0,108.99,5.0,Medium,Wet,416.0
11539.0,2024-02-10 10:48,London,Kensington,4304.0,32.89,9.0,Medium,Snowy,14686.0
11540.0,2024-07-01 21:31,London,Islington,4802.0,55.02,0.0,Low,Wet,12915.0
11541.0,2024-06-28 03:56,London,Hackney,3674.0,48.9,5.0,Medium,Dry,10902.0
11542.0,15/04/2024 05AM,London,Camden,1670.0,108.44,9.0,Medium,Dry,13430.0
11543.0,2024-06-16 20:28,London,Islington,4313.0,78.78,1.0,High,Dry,12734.0
11544.0,2024-03-26T07:20Z,London,Hammersmith,3405.0,14.27,5.0,High,Dry,8132.0
11545.0,17/06/2024 06AM,London,Hammersmith,505.0,20.72,3.0,Medium,Damaged,2740.0
11546.0,02/07/2024 03PM,London,Kensington,3520.0,21.29,9.0,Medium,Snowy,11657.0
11547.0,05/02/2024 08PM,London,Kensington,1172.0,94.56,8.0,Low,Snowy,13932.0
11548.0,2024-06-16 17:00,London,Westminster,3975.0,24.16,4.0,Medium,Dry,1198.0
11549.0,28/04/2024 10PM,London,Islington,1970.0,82.97,8.0,High,Wet,8744.0
11550.0,2024-06-10T00:54Z,London,Southwark,1634.0,17.9,2.0,Low,Wet,9995.0
11551.0,30/06/2024 03AM,London,Chelsea,24.0,68.01,0.0,High,Damaged,8815.0
11552.0,2024-06-18T05:04Z,London,Hammersmith,1325.0,25.93,4.0,High,Dry,10627.0
11553.0,2024-01-28 22:39,London,Hackney,1363.0,115.02,2.0,Medium,Snowy,13258.0
11554.0,06/02/2024 12AM,London,Kensington,2507.0,93.98,7.0,Medium,Dry,8334.0
11555.0,2024-04-09T09:30Z,London,Hackney,472.0,48.88,2.0,Medium,Snowy,11583.0
11556.0,2024-06-30 21:26,London,Chelsea,3568.0,68.84,8.0,Low,Dry,2190.0
11557.0,2024-04-02 23:18,London,Hackney,4303.0,25.81,8.0,Medium,Damaged,11103.0
11558.0,2024-03-10 09:41,London,Southwark,4127.0,103.28,4.0,High,Wet,9719.0
11559.0,2024-04-04 02:04,London,Islington,1226.0,103.71,2.0,High,Snowy,4165.0
11560.0,2024-05-29 04:03,London,Hackney,212.0,12.76,6.0,Medium,Dry,12980.0
11561.0,2024-05-08T12:07Z,London,Hammersmith,4300.0,88.42,6.0,Medium,Damaged,1708.0
11562.0,2024-06-12 01:06,London,Hammersmith,1966.0,48.44,3.0,Medium,Snowy,14338.0
11563.0,2024-01-10T00:31Z,London,Camden,1438.0,80.56,3.0,Unknown,Damaged,813.0
11564.0,2024-06-24T03:26Z,London,Kensington,4604.0,28.14,5.0,High,Dry,5210.0
11565.0,2024-03-03 08:10,London,Islington,1008.0,74.81,0.0,Medium,Wet,9510.0
11566.0,2024-01-25T10:47Z,London,Westminster,2137.0,27.39,9.0,High,Dry,7683.0
11567.0,2024-04-23 02:42,,Southwark,4196.0,107.44,3.0,High,Damaged,7768.0
11568.0,2024-05-22 03:16,London,Hammersmith,2104.0,32.56,1.0,Medium,Snowy,1060.0
11569.0,2024-06-20T20:04Z,London,Hackney,3147.0,64.57,4.0,High,Snowy,3916.0
11570.0,2024-02-08T14:58Z,London,Southwark,4871.0,52.03,1.0,Medium,Wet,8023.0
11571.0,2024-01-21 04:43,London,Westminster,3658.0,35.04,0.0,High,Wet,1777.0
11572.0,2024-01-13 22:15,London,Westminster,704.0,28.53,8.0,Low,Wet,11206.0
11573.0,2024-06-02 10:10,London,Hammersmith,1585.0,50.27,0.0,High,Damaged,3740.0
11574.0,2024-02-25T04:26Z,London,Hackney,4710.0,47.61,8.0,Medium,Dry,3243.0
11575.0,2024-05-23T21:10Z,London,Hammersmith,662.0,115.96,3.0,High,Damaged,6684.0
11576.0,2024-07-01T06:49Z,London,Southwark,1651.0,115.4,7.0,Low,Dry,4956.0
11577.0,2024-06-25 07:04,London,Hackney,4613.0,20.56,3.0,High,Wet,7277.0
11578.0,30/05/2024 12AM,London,Islington,2837.0,27.98,0.0,High,Wet,829.0
11579.0,12/07/2024 04AM,London,Westminster,4439.0,32.73,0.0,High,Damaged,14150.0
11580.0,02/05/2024 07PM,London,Southwark,3980.0,73.43,7.0,Medium,Damaged,8590.0
11581.0,2024-04-28 23:47,London,Hackney,2179.0,100.96,9.0,High,Damaged,8415.0
11582.0,2099-00-00 99:99,London,Kensington,115.0,57.62,3.0,Low,Wet,6081.0
11583.0,01/02/2024 01AM,London,Hammersmith,4159.0,33.3,7.0,High,Snowy,7376.0
11584.0,09/05/2024 03PM,London,Camden,3195.0,104.2,1.0,Low,Snowy,14401.0
11585.0,2024-02-07T03:46Z,London,Hammersmith,2763.0,103.4,7.0,High,Snowy,9334.0
11586.0,10/06/2024 04AM,London,Hackney,3166.0,75.26,0.0,High,Dry,8758.0
11587.0,2024-03-11 07:38,London,Chelsea,1323.0,70.51,0.0,Medium,Dry,3787.0
11588.0,2024-03-16T12:11Z,London,Kensington,3666.0,48.33,4.0,High,Snowy,6749.0
11589.0,2024-01-15T16:53Z,London,Hammersmith,26920.0,38.03,0.0,High,Wet,8059.0
11590.0,2024-07-18T19:03Z,London,Islington,766.0,46.18,0.0,Medium,Dry,7787.0
11591.0,2024-04-10T11:09Z,London,Kensington,788.0,112.81,0.0,High,Snowy,10880.0
11592.0,2024-02-04 08:27,London,Hackney,3826.0,112.01,9.0,High,Damaged,9118.0
11593.0,2024-05-23T14:08Z,London,Hackney,2346.0,56.59,2.0,Medium,Damaged,11453.0
11594.0,2024-04-29 08:34,London,Southwark,713.0,50.74,2.0,Low,Snowy,8690.0
11595.0,2024-03-28T14:53Z,London,Hammersmith,3535.0,61.41,9.0,Medium,Snowy,
11596.0,2024-04-27T05:28Z,London,Kensington,4234.0,75.51,3.0,High,Dry,9247.0
11597.0,01/04/2024 07PM,London,Kensington,1382.0,43.77,2.0,High,Dry,3564.0
11598.0,12/01/2024 11AM,London,Southwark,3247.0,44.19,3.0,Low,Dry,11085.0
11599.0,2024-05-17T18:55Z,London,Islington,2887.0,106.76,1.0,High,Wet,4743.0
11600.0,13/01/2024 04AM,London,Chelsea,1851.0,69.98,4.0,High,Damaged,8202.0
11601.0,2024-06-06T17:51Z,London,Westminster,1612.0,63.7,6.0,Low,Wet,1841.0
11602.0,2024-02-12 03:53,London,Westminster,4837.0,19.96,7.0,High,Snowy,9200.0
11603.0,2024-01-15T17:00Z,London,Hammersmith,1998.0,66.65,5.0,Low,Dry,6459.0
11604.0,2024-01-22 08:34,London,Chelsea,568.0,6.05,8.0,High,Wet,12699.0
11605.0,2024-01-15T09:37Z,London,Westminster,2193.0,11.15,2.0,Low,Wet,10195.0
11606.0,05/01/2024 06PM,London,Camden,4030.0,108.71,5.0,Low,Snowy,9845.0
11607.0,2024-07-11T17:16Z,London,Hammersmith,27253.0,19.12,5.0,Low,Dry,961.0
11608.0,2024-07-03 07:56,London,Hackney,3903.0,72.02,4.0,Medium,Snowy,9865.0
11609.0,2024-06-19T12:50Z,London,Chelsea,2175.0,79.16,4.0,High,Snowy,13794.0
11610.0,2024-01-21 14:33,London,Camden,607.0,78.5,6.0,Low,Snowy,2424.0
11611.0,30/06/2024 12PM,London,Islington,2184.0,41.12,1.0,Low,Dry,14537.0
11612.0,11/03/2024 04AM,London,Southwark,4997.0,32.28,2.0,Low,Wet,1564.0
11613.0,2024-05-27T20:57Z,London,Hammersmith,1186.0,85.26,6.0,Medium,Dry,
11614.0,2024-01-04 09:30,London,Southwark,4988.0,99.67,1.0,Medium,Damaged,4695.0
11615.0,2024-04-11 13:43,London,Chelsea,3656.0,109.24,4.0,Low,Wet,876.0
11616.0,2024-03-03 09:19,London,Chelsea,230.0,68.89,6.0,Unknown,Dry,3668.0
11617.0,2024-01-24T03:10Z,London,Hammersmith,907.0,111.45,6.0,High,Damaged,8950.0
11618.0,2024-07-06 09:53,London,Camden,0.0,102.99,1.0,Low,Dry,12719.0
11619.0,2024-06-22 09:42,London,Hammersmith,4937.0,29.07,1.0,High,Snowy,6839.0
11620.0,2024-07-18T11:37Z,London,Chelsea,749.0,29.48,5.0,Medium,Snowy,8085.0
11621.0,2024-05-04T03:16Z,London,Camden,922.0,5.32,8.0,High,Damaged,9298.0
11622.0,11/02/2024 09PM,London,Kensington,632.0,15.32,0.0,HIGG,Snowy,8418.0
11623.0,30/01/2024 05AM,London,Hackney,4668.0,116.57,9.0,High,Damaged,3738.0
11624.0,15/02/2024 12PM,London,Hackney,1007.0,71.25,2.0,High,Snowy,14967.0
11625.0,2024-01-11 17:30,London,Chelsea,1708.0,6.0,2.0,High,Snowy,13303.0
11626.0,14/05/2024 06PM,London,Hammersmith,1364.0,58.54,3.0,Low,Dry,12828.0
11627.0,2024-05-04 22:10,London,Kensington,2485.0,49.0,0.0,High,Damaged,7559.0
11628.0,2024-05-22T16:09Z,London,Islington,3975.0,12.55,1.0,Medium,Wet,2614.0
11629.0,2024-06-20 21:11,London,Camden,3583.0,96.1,9.0,Medium,Snowy,2373.0
11630.0,2024-03-26 12:27,London,Islington,540.0,88.81,8.0,High,Dry,1836.0
11631.0,2024-07-18T20:12Z,London,Kensington,2598.0,28.33,7.0,Low,Snowy,12701.0
11632.0,2024-01-31 04:45,London,Islington,1448.0,62.33,6.0,Low,Wet,12447.0
11633.0,28/01/2024 09PM,London,Kensington,2351.0,42.99,5.0,High,Damaged,4508.0
11634.0,2024-07-14T00:40Z,London,Camden,1942.0,119.3,4.0,High,Damaged,5442.0
11635.0,18/05/2024 01PM,London,Chelsea,3789.0,64.87,1.0,Medium,Snowy,2353.0
11636.0,2024-04-29 13:05,London,Southwark,1910.0,53.53,7.0,Medium,Dry,5121.0
11637.0,2024-03-24 18:20,London,Camden,264.0,36.39,8.0,High,Wet,6460.0
11638.0,2024-01-07T16:22Z,London,Westminster,1309.0,98.56,0.0,High,Damaged,4273.0
11639.0,2024-05-09 10:38,London,Chelsea,4990.0,14.53,6.0,Low,Dry,2077.0
11640.0,24/06/2024 08AM,London,Camden,2939.0,74.18,2.0,Low,Wet,10878.0
11641.0,2024-05-25 10:38,London,Camden,4747.0,27.63,2.0,Low,Dry,9754.0
11642.0,16/04/2024 07AM,London,Hammersmith,1658.0,98.16,2.0,High,Damaged,2764.0
11643.0,14/03/2024 09PM,London,Camden,4718.0,85.49,0.0,Low,Damaged,3678.0
11644.0,2024-07-02T07:46Z,London,Southwark,2303.0,34.05,3.0,High,Dry,14467.0
11645.0,2024-06-30T12:16Z,London,Hackney,489.0,76.85,9.0,High,Dry,12174.0
11646.0,2024-05-18T19:35Z,London,Southwark,3395.0,9.1,7.0,High,Damaged,6131.0
11647.0,2024-06-11T07:38Z,London,Hammersmith,2615.0,17.48,6.0,High,Wet,3172.0
11648.0,24/01/2024 04AM,London,Hammersmith,4611.0,66.64,4.0,High,Wet,14802.0
11649.0,2024-05-31T09:54Z,London,Islington,3634.0,105.84,3.0,Low,Snowy,6332.0
11650.0,2024-06-05 21:47,London,Hackney,3290.0,90.96,8.0,Medium,Snowy,4389.0
11651.0,2024-04-24 04:20,London,Kensington,1328.0,31.48,3.0,Medium,Wet,12518.0
11652.0,2024-02-22 01:45,London,Southwark,2619.0,75.73,8.0,Low,Dry,14575.0
11653.0,2024-06-15T23:45Z,London,Camden,4663.0,36.99,7.0,Medium,Dry,12242.0
11654.0,2024-07-11T03:28Z,London,Hammersmith,291.0,7.01,0.0,High,Snowy,1144.0
11655.0,2024-06-07T13:19Z,London,Westminster,1451.0,64.12,9.0,HIGG,Wet,6469.0
11656.0,27/06/2024 07AM,London,Southwark,706.0,11.62,4.0,Low,Wet,5926.0
11657.0,05/07/2024 05AM,London,Chelsea,2883.0,55.69,5.0,High,Wet,12562.0
11658.0,2024-06-10 09:47,London,Southwark,2792.0,86.78,5.0,High,Damaged,6492.0
11659.0,2024-04-02 05:14,London,Islington,3115.0,6.06,5.0,Medium,Dry,10330.0
11660.0,18/05/2024 12AM,London,Islington,2791.0,43.81,5.0,Medium,Damaged,8738.0
11661.0,2024-03-16T17:38Z,London,Islington,335.0,77.48,4.0,High,Snowy,5511.0
11662.0,2099-00-00 99:99,London,Southwark,2396.0,22.62,6.0,Low,Damaged,4379.0
11663.0,2024-07-10 02:12,London,Camden,1332.0,45.39,2.0,Low,Wet,10635.0
11664.0,04/01/2024 01PM,London,Kensington,3385.0,17.22,5.0,Low,Dry,12239.0
11665.0,2024-04-14 15:37,London,Kensington,4725.0,55.48,9.0,Medium,Dry,6319.0
11666.0,2024-01-02T00:49Z,London,Camden,3662.0,71.53,8.0,Low,Snowy,11813.0
11667.0,29/06/2024 09AM,London,Chelsea,2921.0,22.14,6.0,Medium,Dry,9512.0
11668.0,05/05/2024 02AM,London,Kensington,615.0,20.5,4.0,Low,Damaged,13146.0
11669.0,2024-04-01T12:43Z,London,Hammersmith,1396.0,46.41,9.0,Medium,Wet,3125.0
11670.0,2024-05-30T17:53Z,London,Southwark,4032.0,15.89,7.0,Low,Damaged,7785.0
11671.0,2024-04-28 17:50,London,Islington,3077.0,96.72,6.0,Low,Snowy,201.0
11672.0,2024-07-14 11:35,London,Kensington,4893.0,7.41,2.0,Medium,Dry,6540.0
11673.0,26/01/2024 05AM,London,Camden,1285.0,5.97,4.0,Medium,Dry,13590.0
11674.0,2024-03-06 02:19,London,Islington,2703.0,96.91,3.0,Medium,Dry,11272.0
11675.0,2024-03-11 05:37,London,Kensington,2328.0,101.44,1.0,Medium,Snowy,4596.0
11676.0,08/03/2024 09PM,London,Islington,700.0,59.61,9.0,High,Wet,9989.0
11677.0,2024-05-09T00:12Z,London,Camden,4158.0,82.99,2.0,Medium,Wet,3970.0
11678.0,2024-02-24 21:08,London,Hammersmith,4847.0,92.59,1.0,High,Wet,14222.0
11679.0,TBD,London,Hammersmith,946.0,61.06,7.0,Low,Wet,14504.0
11680.0,15/06/2024 09PM,London,Kensington,2018.0,108.48,1.0,High,Damaged,14635.0
11681.0,2024-03-08 09:09,London,Islington,3536.0,25.6,3.0,High,Wet,10262.0
11682.0,2024-02-15T22:24Z,London,Camden,3024.0,104.35,7.0,Medium,Damaged,6282.0
11683.0,09/04/2024 02AM,London,Southwark,651.0,46.27,5.0,High,Dry,8503.0
11684.0,23/02/2024 02AM,London,Islington,4556.0,25.13,1.0,Medium,Snowy,9848.0
11685.0,07/03/2024 01PM,London,Hammersmith,74.0,82.2,8.0,High,Damaged,14629.0
11686.0,10/05/2024 11AM,London,Camden,956.0,67.78,4.0,Low,Snowy,12070.0
11687.0,2024-05-27T06:15Z,London,Chelsea,2700.0,35.96,8.0,Medium,Damaged,5913.0
11688.0,2024-01-06T07:40Z,London,Camden,3046.0,88.87,2.0,Low,Dry,9396.0
11689.0,2024-04-24T12:48Z,London,Kensington,2979.0,94.98,2.0,Low,Damaged,1031.0
11690.0,2024-06-04T04:30Z,London,Kensington,937.0,82.64,4.0,Low,Snowy,1386.0
11691.0,10/04/2024 06AM,London,Camden,4763.0,73.15,0.0,Low,Wet,3179.0
11692.0,2024-01-05 06:38,London,Hackney,3564.0,81.45,9.0,Low,Damaged,4281.0
11693.0,2024-03-16 17:50,London,Westminster,2166.0,62.83,2.0,Medium,Snowy,14929.0
11694.0,18/05/2024 02PM,London,Southwark,3379.0,43.03,6.0,Low,Snowy,5277.0
11695.0,24/05/2024 01AM,London,Hackney,3779.0,82.94,1.0,Low,Snowy,14797.0
11696.0,2024-02-08 05:20,London,Hammersmith,1863.0,29.74,0.0,High,Damaged,1297.0
11697.0,2024-06-10T04:16Z,London,Camden,671.0,38.46,7.0,Medium,Snowy,8266.0
11698.0,31/05/2024 01PM,,Camden,701.0,95.76,1.0,Low,Dry,4995.0
11699.0,2024-03-16T13:52Z,London,Hackney,3572.0,46.42,6.0,High,Wet,8123.0
11700.0,2024-03-06T04:51Z,London,Westminster,1015.0,76.69,7.0,Low,Dry,3252.0
11701.0,2024-03-06T00:19Z,London,Camden,971.0,23.51,9.0,High,Dry,8389.0
11702.0,2024-01-21T02:37Z,London,Camden,3370.0,76.85,5.0,High,Dry,14409.0
11703.0,2024-05-11 13:49,London,Chelsea,3801.0,44.19,8.0,Medium,Snowy,14838.0
11704.0,2024-06-18T01:35Z,London,Kensington,4309.0,117.4,8.0,Low,Snowy,12829.0
11705.0,2024-02-28T17:15Z,London,Camden,4692.0,113.88,7.0,Low,Damaged,8713.0
11706.0,2024-06-11 14:39,London,Hackney,2741.0,97.82,2.0,Medium,Snowy,8472.0
11707.0,2024-04-20T10:41Z,London,Hammersmith,1549.0,63.22,9.0,Low,Wet,5941.0
11708.0,03/03/2024 04AM,London,Kensington,4928.0,83.07,1.0,Low,Dry,3307.0
11709.0,31/05/2024 11AM,London,Camden,3689.0,43.87,1.0,Medium,Dry,3230.0
11710.0,2024-07-08T05:05Z,London,Camden,2108.0,12.96,3.0,Medium,Snowy,6850.0
11711.0,2024-04-09T09:31Z,London,Chelsea,4753.0,38.19,9.0,Low,Wet,4705.0
11712.0,2024-07-12 06:31,London,Hammersmith,332.0,38.33,9.0,High,Wet,2793.0
11713.0,14/01/2024 07PM,London,Kensington,2591.0,15.57,7.0,Medium,Dry,2862.0
11714.0,2024-03-13T05:16Z,London,Kensington,1642.0,68.07,1.0,High,Damaged,2900.0
11715.0,2024-01-13T19:22Z,London,Hackney,2115.0,10.14,3.0,High,Damaged,10154.0
11716.0,2024-01-19T14:39Z,London,Kensington,1239.0,7.07,2.0,High,Snowy,3280.0
11717.0,2024-01-11 21:42,London,Kensington,4299.0,39.08,1.0,Medium,Snowy,14299.0
11718.0,2024-03-25T00:25Z,London,Kensington,4209.0,102.3,2.0,High,Wet,11311.0
11719.0,08/04/2024 01PM,London,Islington,2019.0,66.86,7.0,Low,Snowy,12995.0
11720.0,2024-02-27 23:23,London,Southwark,2791.0,96.08,1.0,High,Dry,13845.0
11721.0,20/03/2024 04PM,London,Hammersmith,1272.0,29.38,1.0,Medium,Snowy,11516.0
11722.0,2024-03-21T09:39Z,London,Westminster,547.0,5.63,8.0,Medium,Wet,727.0
11723.0,12/06/2024 05AM,London,Southwark,2727.0,5.58,5.0,High,Wet,8299.0
11724.0,2024-06-08 03:52,London,Hammersmith,3951.0,19.58,0.0,Medium,,11568.0
11725.0,05/03/2024 03PM,London,Camden,3451.0,107.5,6.0,Medium,Dry,3435.0
11726.0,10/04/2024 10PM,London,Hammersmith,1939.0,58.12,3.0,High,Wet,8843.0
11727.0,16/03/2024 08PM,London,Kensington,611.0,119.24,6.0,Low,Wet,12784.0
11728.0,2024-06-12T23:19Z,London,Westminster,4694.0,56.53,6.0,Medium,Snowy,3269.0
11729.0,2024-03-03T13:05Z,London,Hackney,2229.0,71.54,8.0,Medium,Wet,11470.0
11730.0,2024-06-12 21:21,London,Southwark,27580.0,83.84,9.0,Medium,Wet,1999.0
11731.0,2024-07-09 20:14,London,Kensington,1452.0,9.02,3.0,High,Damaged,6857.0
11732.0,08/01/2024 01PM,London,Kensington,3474.0,83.0,0.0,Medium,Wet,10300.0
11733.0,08/06/2024 12AM,London,Hammersmith,980.0,95.47,1.0,Medium,,12256.0
11734.0,15/03/2024 02AM,London,Westminster,1869.0,105.74,5.0,Low,Dry,12691.0
11735.0,2024-05-26 02:13,London,Hammersmith,2473.0,42.88,7.0,Low,Wet,6585.0
11736.0,2024-07-18T02:04Z,London,Camden,2295.0,27.44,5.0,Medium,Dry,7630.0
11737.0,17/03/2024 11AM,London,Westminster,631.0,62.35,2.0,High,Dry,7799.0
11738.0,11/02/2024 05PM,London,Islington,2146.0,102.94,5.0,High,Damaged,6309.0
11739.0,2024-04-16T08:42Z,London,Camden,2221.0,14.22,7.0,Medium,Snowy,10109.0
11740.0,2024-01-04 09:23,London,Hackney,218.0,96.18,3.0,,Wet,4194.0
11741.0,2024-06-25T08:41Z,London,Camden,584.0,18.0,7.0,Medium,Damaged,4766.0
11742.0,2024-03-18 05:00,London,Hammersmith,3479.0,81.44,3.0,High,Dry,5289.0
11743.0,2024-02-02 02:38,London,Hammersmith,2877.0,19.16,1.0,Medium,Snowy,8480.0
11744.0,2024-03-11T19:15Z,London,Southwark,3813.0,87.92,8.0,Medium,Dry,2259.0
11745.0,2024-04-06 14:50,London,Chelsea,3129.0,117.16,7.0,Low,Dry,11804.0
11746.0,2024-04-02 13:03,London,Islington,3110.0,109.23,3.0,High,Damaged,3046.0
11747.0,2024-06-16T03:12Z,London,Hammersmith,4771.0,91.23,9.0,Low,Damaged,4307.0
11748.0,22/03/2024 08PM,London,Hackney,263.0,29.84,7.0,Low,Snowy,1227.0
11749.0,2024-04-27 03:47,London,Islington,3526.0,53.39,4.0,High,Damaged,12111.0
11750.0,2024-04-21 05:24,London,Chelsea,2938.0,95.68,7.0,High,Wet,410.0
11751.0,04/06/2024 12AM,London,Kensington,4592.0,76.35,2.0,Medium,Damaged,6581.0
11752.0,05/02/2024 05PM,London,Chelsea,3422.0,68.71,7.0,High,Damaged,14077.0
11753.0,2024-05-30T05:21Z,London,Westminster,3671.0,98.68,7.0,Medium,Dry,3276.0
11754.0,11/07/2024 06AM,London,Hackney,2210.0,93.1,4.0,Medium,Damaged,9299.0
11755.0,01/07/2024 11AM,London,Hammersmith,2405.0,17.93,8.0,High,Snowy,10031.0
11756.0,07/02/2024 09AM,London,Chelsea,427.0,54.51,5.0,Medium,Damaged,5785.0
11757.0,30/05/2024 08AM,London,Hackney,4353.0,112.76,3.0,High,Dry,8784.0
11758.0,2024-06-23 01:21,London,Hammersmith,3141.0,80.43,3.0,High,Dry,12819.0
11759.0,2024-01-11T01:18Z,London,Hackney,4166.0,79.8,0.0,Medium,Damaged,4997.0
11760.0,2024-02-07 12:28,London,Hackney,2257.0,38.3,2.0,Medium,Dry,6681.0
11761.0,11/03/2024 09PM,London,Islington,1402.0,70.62,4.0,Medium,Wet,13775.0
11762.0,2024-07-14 09:34,London,Islington,1576.0,8.21,8.0,Medium,Wet,12216.0
11763.0,2024-03-02T23:35Z,London,Kensington,4377.0,113.11,4.0,Medium,Dry,991.0
11764.0,2024-01-12T12:28Z,London,Hammersmith,2611.0,7.88,3.0,Low,Damaged,11602.0
11765.0,25/06/2024 09AM,London,Chelsea,3428.0,106.79,9.0,High,Damaged,6715.0
11766.0,2024-04-11 03:23,London,Southwark,2280.0,56.95,0.0,Low,Snowy,14684.0
11767.0,2024-03-31 22:33,London,Westminster,4439.0,6.8,8.0,High,Dry,13149.0
11768.0,29/02/2024 09PM,London,Chelsea,981.0,40.2,6.0,Low,Dry,6444.0
11769.0,2024-05-10 04:11,London,Hackney,2401.0,108.71,4.0,Low,Dry,995.0
11770.0,10/07/2024 07AM,London,Hammersmith,3746.0,104.65,1.0,Low,Dry,14521.0
11771.0,2024-02-26 17:09,London,Hackney,3949.0,107.27,4.0,Low,Dry,14508.0
11772.0,2024-02-10T03:16Z,London,Westminster,2009.0,84.51,5.0,Low,Wet,4739.0
11773.0,2024-01-03T22:45Z,London,Southwark,1735.0,49.11,0.0,Medium,Snowy,2542.0
11774.0,05/04/2024 04PM,London,Southwark,2516.0,18.5,3.0,Low,Dry,2579.0
11775.0,2024-03-07 07:35,London,Kensington,2065.0,55.92,7.0,High,Wet,8866.0
11776.0,2024-02-25 09:48,London,Westminster,1675.0,113.03,4.0,High,Damaged,9802.0
11777.0,31/03/2024 11PM,London,Hackney,1678.0,74.28,2.0,Medium,Damaged,8343.0
11778.0,2024-06-14 02:11,London,Hackney,471.0,106.74,4.0,Low,Wet,12805.0
11779.0,2024-01-17 17:07,London,Hackney,1792.0,76.08,3.0,High,Snowy,2452.0
11780.0,2024-05-26T07:12Z,London,Islington,2850.0,104.61,8.0,Medium,Snowy,9114.0
11781.0,2024-05-18 12:49,London,Chelsea,151.0,68.67,4.0,High,Wet,5061.0
11782.0,16/03/2024 10AM,London,Islington,3237.0,75.28,9.0,High,Damaged,11356.0
11783.0,12/01/2024 06PM,London,Westminster,1761.0,91.98,4.0,High,Snowy,8945.0
11784.0,02/05/2024 05PM,London,Hackney,2328.0,47.12,3.0,High,Wet,3372.0
11785.0,13/04/2024 11AM,London,Hackney,1582.0,56.03,2.0,Medium,Snowy,2929.0
11786.0,2024-07-11 10:36,London,Chelsea,4143.0,52.34,9.0,Medium,Wet,6182.0
11787.0,31/01/2024 09AM,London,Westminster,3441.0,76.34,4.0,Medium,Dry,13664.0
11788.0,2024-01-26 07:09,London,Southwark,3810.0,106.14,0.0,High,Damaged,1942.0
11789.0,2024-05-12 14:54,London,Camden,2244.0,12.04,4.0,Medium,Dry,2377.0
11790.0,15/04/2024 09AM,London,Chelsea,107.0,98.74,1.0,Medium,Snowy,7328.0
11791.0,2024-06-20 13:25,London,Southwark,1037.0,67.5,9.0,Low,Wet,7900.0
11792.0,2024-06-09T09:20Z,London,Islington,3174.0,28.69,0.0,High,Dry,5579.0
11793.0,03/07/2024 05PM,London,Islington,4611.0,29.23,9.0,Low,Wet,8378.0
11794.0,01/03/2024 12AM,London,Southwark,3147.0,6.23,7.0,Low,Snowy,4974.0
11795.0,03/02/2024 09AM,London,Chelsea,832.0,41.32,0.0,High,Wet,9981.0
11796.0,25/05/2024 01PM,London,Southwark,3203.0,93.45,0.0,High,Snowy,14888.0
11797.0,2024-06-23T11:30Z,London,Hammersmith,697.0,24.51,6.0,High,Wet,6314.0
11798.0,17/01/2024 06PM,London,Camden,2432.0,65.09,3.0,High,Damaged,5479.0
11799.0,06/04/2024 10PM,London,Kensington,2528.0,58.58,4.0,Medium,Wet,14540.0
11800.0,25/01/2024 08PM,London,Westminster,4783.0,18.27,3.0,High,Wet,5431.0
11801.0,2024-06-30T13:41Z,London,Westminster,3250.0,17.87,9.0,High,Wet,7094.0
11802.0,2024-01-19 20:58,London,Hackney,4608.0,18.62,6.0,Low,Damaged,8621.0
11803.0,15/02/2024 09PM,London,Chelsea,26753.0,42.15,8.0,Medium,Snowy,9090.0
11804.0,2024-05-21T01:10Z,London,Kensington,1410.0,77.96,4.0,Low,Wet,10059.0
11805.0,17/06/2024 04AM,London,Kensington,1044.0,16.05,5.0,Low,Dry,2441.0
11806.0,03/03/2024 02AM,London,Kensington,248.0,75.78,9.0,Medium,Wet,8907.0
