weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
7939.0,2024-01-25 22:37,London,Winter,10.16,27.0,7.37,12.78,8007.0,Fog,1014.6
7940.0,2024-02-26 08:14,London,Winter,34.05,53.0,15.53,37.49,8525.0,Storm,954.11
7941.0,2024-05-05 08:34,London,Spring,9.95,57.0,39.35,52.93,7481.0,Clear,1026.7
7942.0,2024-06-05T15:47Z,London,Summer,11.83,35.0,16.98,4.04,1966.0,Clear,1046.71
7943.0,09/06/2024 04AM,London,Autumn,2.71,67.0,27.26,41.29,82.0,Rain,1022.84
7944.0,2024-01-19T09:25Z,London,Winter,16.99,,27.73,32.46,9549.0,Fog,1049.68
7945.0,2024-03-25 01:24,London,Spring,10.1,91.0,2.55,32.85,5525.0,Clear,988.46
7946.0,2024-03-29T09:36Z,London,Spring,9.69,56.0,19.97,75.27,5298.0,Rain,955.17
7947.0,2024-02-21 07:55,London,Winter,7.78,44.0,24.29,70.38,2758.0,,972.44
7948.0,2024-07-11 11:43,London,Summer,19.2,28.0,6.98,42.25,6961.0,Clear,1010.11
7949.0,2024-02-08T08:59Z,London,Winter,16.44,45.0,21.24,30.59,4136.0,Storm,963.36
7950.0,2024-02-06T05:54Z,London,,17.78,66.0,42.4,5.72,3479.0,Snow,986.18
7951.0,2024-05-13T19:59Z,London,Spring,6.31,43.0,30.27,67.73,5629.0,Fog,981.94
7952.0,16/06/2024 08AM,London,Summer,7.67,21.0,47.31,37.01,8951.0,Storm,973.41
7953.0,2024-05-20T16:08Z,London,Spring,24.22,31.0,5.48,37.95,942.0,Snow,956.94
7954.0,,London,,23.29,71.0,10.56,14.93,3109.0,Storm,1031.39
7955.0,08/02/2024 03AM,London,Summer,1.44,43.0,0.39,19.11,3071.0,Rain,995.8
7956.0,05/03/2024 07PM,London,Spring,0.69,79.0,40.61,77.98,7466.0,Rain,950.71
7957.0,2024-02-29T02:53Z,London,Winter,12.18,68.0,48.32,76.54,4209.0,Storm,1041.28
7958.0,04/04/2024 12PM,London,Spring,26.25,74.0,34.27,62.71,1170.0,Storm,977.2
7959.0,24/03/2024 01PM,London,Spring,27.95,76.0,2.46,47.83,6246.0,Rain,995.16
7960.0,,London,Summer,60.0,58.0,42.55,75.36,9511.0,Rain,1017.82
7961.0,28/05/2024 04AM,London,Spring,7.0,46.0,45.56,56.51,9730.0,Fog,1031.6
7962.0,2024-07-13 05:34,London,Summer,3.55,86.0,36.52,40.09,5609.0,Rain,969.05
7963.0,Unknown,London,Autumn,-2.06,68.0,25.24,78.39,9507.0,Rain,983.26
7964.0,2024-01-17T20:24Z,London,Winter,8.91,79.0,4.56,66.33,3394.0,Storm,959.69
7965.0,25/02/2024 01PM,London,Winter,16.18,54.0,36.38,65.99,2497.0,Rain,1028.4
7966.0,Unknown,London,Autumn,22.31,31.0,45.03,66.18,9663.0,Fog,1044.6
7967.0,2024-02-16 22:47,London,Winter,8.39,95.0,29.4,39.81,7534.0,Rain,1003.16
7968.0,2024-05-13 22:21,London,Spring,8.07,91.0,5.12,54.19,5232.0,Storm,956.67
7969.0,2024-06-04 17:25,London,Summer,25.34,56.0,3.26,50.51,9922.0,Clear,958.62
7970.0,2024-07-02T21:59Z,London,Summer,13.37,98.0,49.54,74.03,4677.0,Clear,1012.65
7971.0,2024-04-07T09:59Z,London,Spring,4.31,22.0,15.58,20.21,636.0,Rain,1034.75
7972.0,2024-06-14T22:31Z,London,Summer,19.77,52.0,17.59,76.73,9032.0,Storm,1019.51
7973.0,2024-07-14 20:37,London,Summer,-2.39,75.0,24.12,23.36,731.0,Snow,986.14
7974.0,16/02/2024 02AM,London,Winter,29.72,35.0,21.37,22.2,6105.0,Rain,983.61
7975.0,2024-06-17 00:27,London,Summer,27.29,22.0,41.36,62.84,6385.0,Clear,963.09
7976.0,19/04/2024 02PM,London,Spring,7.22,97.0,27.78,14.53,8993.0,Rain,1001.34
7977.0,2024-06-27 15:01,London,Summer,16.98,26.0,23.12,24.46,9342.0,Rain,977.88
7978.0,2024-01-09 19:54,London,Winter,26.15,69.0,43.68,44.65,3704.0,Storm,968.44
7979.0,2024-02-22 01:29,London,Winter,9.68,55.0,32.9,6.07,9716.0,Rain,1012.63
7980.0,2024-07-03 22:38,London,Summer,30.76,20.0,41.59,12.35,6691.0,Storm,1044.96
7981.0,24/05/2024 05AM,London,Spring,30.74,74.0,38.24,20.81,4064.0,Storm,1035.18
7982.0,2024-02-07 21:50,London,Winter,7.14,60.0,3.43,51.99,1083.0,Storm,976.31
7983.0,2024-05-28T16:39Z,London,Spring,25.23,62.0,23.34,65.63,8256.0,Rain,974.55
7984.0,2024-03-29 05:34,London,Spring,7.01,66.0,5.28,36.89,8115.0,Fog,1019.68
7985.0,2024-03-02T05:45Z,London,Spring,24.51,55.0,32.38,77.6,455.0,Storm,1021.05
7986.0,22/05/2024 02PM,London,Spring,10.25,58.0,26.77,50.65,1183.0,Rain,957.08
7987.0,2024-02-09 11:12,London,,20.55,38.0,48.51,37.4,4304.0,Clear,983.81
7988.0,26/01/2024 08PM,London,Winter,1.07,66.0,1.26,65.89,896.0,Snow,1039.93
7989.0,25/03/2024 08PM,London,Spring,11.24,72.0,12.47,9.77,346.0,Snow,1018.73
7990.0,16/01/2024 10AM,London,Winter,10.75,66.0,6.99,2.01,154.0,Fog,1023.61
7991.0,2099-13-40 25:61,London,Autumn,29.46,63.0,32.75,64.74,144.0,Snow,1027.25
7992.0,2024-03-31 01:16,London,Spring,12.96,49.0,4.89,26.16,7722.0,Fog,
7993.0,2099-13-40 25:61,London,Autumn,22.51,71.0,0.22,45.86,9205.0,Fog,987.44
7994.0,04/01/2024 09PM,London,Spring,10.6,49.0,37.8,24.15,5062.0,Clear,971.3
7995.0,2024-05-05T13:20Z,London,Spring,-2.07,90.0,3.05,35.96,8048.0,Fog,1011.13
7996.0,30/03/2024 06AM,London,Spring,-1.43,90.0,33.65,40.94,7786.0,Storm,1003.97
7997.0,2024-05-30T03:15Z,London,Spring,15.52,25.0,10.07,30.81,9862.0,Fog,1021.89
7998.0,2024-07-07T07:04Z,London,Summer,3.01,93.0,32.79,62.98,2063.0,Fog,1010.69
7999.0,2024-07-06 13:47,London,Summer,20.03,85.0,39.19,53.87,1771.0,Clear,1000.26
8000.0,2024-05-03 23:30,London,Spring,18.65,54.0,27.25,6.76,9816.0,Storm,1047.61
8001.0,07/03/2024 03AM,London,Summer,25.21,27.0,17.3,74.61,4346.0,Clear,970.82
8002.0,2024-01-08T05:29Z,London,Winter,34.35,64.0,46.13,50.82,3408.0,Snow,1028.57
8003.0,16/05/2024 03AM,London,Spring,8.46,38.0,43.78,68.43,4430.0,Clear,1044.27
8004.0,2024-01-02 06:11,London,Winter,29.31,39.0,26.7,70.39,6911.0,Storm,987.39
8005.0,2024-03-12 03:28,London,Spring,32.5,58.0,42.58,17.87,1867.0,Storm,1042.27
8006.0,13/03/2024 06AM,London,Spring,24.34,25.0,49.66,28.55,6586.0,Fog,993.32
8007.0,26/06/2024 04PM,London,Summer,15.63,93.0,28.67,71.35,7178.0,Clear,965.12
8008.0,15/06/2024 03PM,London,Summer,15.91,31.0,12.69,78.73,2761.0,Snow,968.0
8009.0,27/06/2024 09AM,London,Summer,29.91,22.0,39.05,52.37,3075.0,Snow,956.85
8010.0,10/01/2024 03AM,London,Autumn,31.37,24.0,0.59,58.35,690.0,Unknown,1025.06
8011.0,2024-05-14T16:09Z,London,Spring,1.17,99.0,49.14,44.04,9712.0,Clear,1034.9
8012.0,2024-02-06 03:17,London,Winter,6.79,24.0,22.79,69.8,3901.0,Fog,1010.37
8013.0,09/07/2024 03AM,London,Autumn,7.92,86.0,10.63,33.64,7910.0,Clear,1025.91
8014.0,05/04/2024 09AM,London,Spring,-0.62,49.0,31.76,13.83,6960.0,Storm,1042.86
8015.0,04/03/2024 07AM,London,Spring,3.32,53.0,8.0,54.35,9048.0,Snow,1011.84
8016.0,2024-02-13T11:02Z,London,Winter,-2.45,55.0,35.81,50.4,3120.0,Snow,1042.42
8017.0,2024-04-16T20:43Z,London,Spring,20.87,74.0,47.71,34.73,2349.0,Storm,1041.36
8018.0,2024-01-11 22:36,London,Winter,9.89,90.0,10.18,38.6,5817.0,Snow,1001.52
8019.0,13/06/2024 04PM,London,Summer,33.29,53.0,1.29,51.34,9945.0,Fog,985.91
8020.0,2024-03-28 20:29,London,Spring,34.11,87.0,3.47,60.71,8817.0,Clear,989.37
8021.0,2024-04-14T20:50Z,London,Spring,22.77,28.0,22.48,58.01,1044.0,Snow,979.52
8022.0,2024-05-07 09:47,London,Spring,9.73,52.0,34.94,32.8,9306.0,Snow,996.59
8023.0,2024-05-21 11:30,London,Spring,0.15,42.0,27.47,49.69,4028.0,Fog,1048.89
8024.0,2024-07-07T00:00Z,London,Summer,9.57,92.0,14.09,12.36,8473.0,Snow,1003.89
8025.0,2024-06-09 19:01,London,Summer,25.62,91.0,24.21,13.56,540.0,Rain,1007.06
8026.0,07/01/2024 11AM,London,Summer,22.05,94.0,5.35,0.32,354.0,Storm,966.07
8027.0,,London,,30.01,20.0,0.31,55.72,382.0,Rain,959.1
8028.0,2024-03-30T22:42Z,London,Spring,22.35,87.0,15.6,17.3,650.0,Fog,822.88
8029.0,2024-07-18T20:48Z,London,Summer,21.67,60.0,7.92,71.85,3884.0,Fog,1031.87
8030.0,2024-02-23 12:01,London,Winter,3.79,61.0,42.63,75.25,9899.0,Rain,965.29
8031.0,2024-05-28 10:55,London,Spring,16.51,48.0,27.76,7.68,430.0,Rain,1042.7
8032.0,2024-03-18 19:34,London,Spring,34.09,66.0,15.26,25.89,587.0,Clear,1038.7
8033.0,2024-01-23T22:41Z,London,Winter,29.59,27.0,8.63,35.76,2944.0,Storm,1003.21
8034.0,2024-03-15T11:44Z,London,Spring,32.08,61.0,7.65,42.54,8490.0,Rain,993.33
8035.0,05/07/2024 05AM,London,Spring,20.92,90.0,22.69,54.02,3815.0,Fog,1002.66
8036.0,2024-02-21T05:06Z,London,Winter,16.37,53.0,9.52,46.4,9640.0,Fog,977.28
8037.0,2024-05-02T11:16Z,London,Spring,16.4,31.0,19.26,31.2,61.0,Clear,1007.38
8038.0,09/04/2024 02PM,London,Autumn,12.27,72.0,28.43,27.48,8114.0,Storm,1044.97
8039.0,2024-04-16 23:41,London,Spring,10.46,53.0,44.7,33.56,288.0,Rain,966.71
8040.0,11/01/2024 12AM,London,Autumn,31.4,81.0,35.73,33.04,2077.0,Rain,1002.38
8041.0,2024-04-05T09:33Z,London,Spring,15.02,82.0,31.25,61.09,3024.0,Rain,997.46
8042.0,31/05/2024 09AM,London,Spring,20.47,67.0,6.78,0.89,3236.0,Rain,951.05
8043.0,2024-05-21 01:34,London,Spring,13.94,40.0,25.64,20.33,954.0,Clear,987.54
8044.0,2024-02-08T04:02Z,London,Winter,27.75,75.0,40.29,34.84,5791.0,Fog,1019.8
8045.0,2024-06-16 08:33,London,Summer,16.81,61.0,33.43,73.11,5814.0,Fog,1025.06
8046.0,2024-04-13 07:16,London,Spring,31.7,41.0,38.55,58.67,7480.0,Fog,961.48
8047.0,11/07/2024 10AM,London,Autumn,26.34,48.0,11.3,15.82,8576.0,Storm,958.71
8048.0,2024-02-12T15:46Z,London,Winter,22.92,,41.58,61.11,7673.0,Snow,1006.47
8049.0,31/03/2024 01PM,London,Spring,-1.58,64.0,35.54,36.53,2447.0,Fog,990.7
8050.0,2024-07-11T04:43Z,London,Summer,33.45,84.0,36.4,46.8,3375.0,Rain,1044.55
8051.0,2024-02-05T08:59Z,London,Winter,-3.55,36.0,3.51,30.53,9939.0,Snow,979.57
,2024-05-19T13:42Z,London,Spring,29.2,54.0,12.36,57.56,6598.0,Snow,992.55
8053.0,2024-03-24T15:55Z,London,Spring,-1.75,81.0,22.28,,3347.0,Snow,962.48
8054.0,2024-03-01T17:51Z,London,Spring,-1.51,69.0,6.42,50.56,7629.0,BAD,1015.58
8055.0,2024-07-04T23:37Z,London,Summer,16.67,88.0,17.14,26.58,8037.0,Clear,1047.76
8056.0,2024-05-02T01:10Z,London,Spring,-3.7,94.0,49.46,34.77,8615.0,Storm,1018.52
8057.0,2024-05-14 15:37,London,Spring,30.68,87.0,17.25,38.61,4662.0,Rain,992.57
8058.0,2024-06-16T07:31Z,London,Summer,28.1,48.0,16.63,39.44,9948.0,Clear,992.22
8059.0,08/06/2024 01PM,London,Summer,1.94,59.0,26.44,10.16,5288.0,Snow,997.67
8060.0,2024-01-21T11:15Z,London,Winter,17.65,55.0,41.46,32.95,9940.0,Storm,1017.34
8061.0,13/01/2024 11PM,London,Winter,18.8,81.0,42.46,59.25,4196.0,Fog,1045.38
8062.0,2024-06-27T00:50Z,London,Summer,28.73,34.0,34.91,,4521.0,Snow,992.49
8063.0,2024-05-03 02:40,London,Spring,19.73,80.0,13.47,41.22,7857.0,Storm,
8064.0,2024-02-09 04:02,London,Winter,16.67,23.0,48.62,16.49,2539.0,Snow,968.42
8065.0,2024-03-04 21:19,London,Spring,34.12,48.0,38.93,32.23,5642.0,Snow,1009.9
8066.0,2024-02-29 12:34,London,Winter,18.56,72.0,20.98,43.76,8511.0,Storm,1038.81
8067.0,2024-07-07 21:55,London,Summer,9.98,85.0,21.72,6.18,378.0,Rain,1025.02
8068.0,02/02/2024 03PM,London,Winter,22.48,32.0,0.21,11.56,6427.0,Storm,969.04
8069.0,2024-05-02T12:27Z,London,Spring,1.07,21.0,29.96,43.0,3073.0,Clear,1033.69
8070.0,,London,,30.51,22.0,18.96,29.49,5012.0,Rain,979.47
8071.0,2024-06-02T11:11Z,London,Summer,31.7,,34.22,5.45,8720.0,Clear,1004.67
8072.0,2024-04-14 18:36,London,Spring,9.0,29.0,8.35,72.92,8310.0,Fog,1019.71
8073.0,2024-04-29T14:51Z,London,Spring,20.93,58.0,37.71,3.67,2519.0,Storm,993.92
8074.0,2024-05-22 00:12,London,Spring,5.78,22.0,11.88,42.48,4527.0,Clear,963.86
8075.0,07/04/2024 12PM,London,Summer,25.11,79.0,46.96,20.63,9186.0,Snow,1045.32
8076.0,2024-05-03T13:32Z,London,Spring,-3.21,59.0,36.81,51.12,951.0,Snow,962.93
8077.0,2024-05-20 19:28,London,Spring,9.53,54.0,18.31,36.97,4834.0,RN,962.6
8078.0,2024-07-06 18:20,London,Summer,29.68,54.0,28.3,71.98,5608.0,Fog,1020.89
8079.0,28/01/2024 09PM,London,Winter,-4.1,90.0,33.5,24.83,2684.0,Snow,1017.13
8080.0,2024-06-11 16:31,London,Summer,34.86,41.0,38.96,32.46,2972.0,Snow,1028.88
8081.0,2024-01-15 06:19,London,Winter,-2.48,20.0,21.17,72.43,3915.0,Fog,950.66
8082.0,01/06/2024 01AM,London,Winter,30.38,36.0,22.24,16.06,5680.0,Clear,975.58
8083.0,2024-01-15T15:19Z,London,Winter,27.25,98.0,46.42,39.96,976.0,Snow,1044.01
8084.0,2024-06-10T02:36Z,London,Summer,3.49,49.0,16.44,69.36,6534.0,Snow,992.15
8085.0,2024-04-22T16:25Z,London,Spring,26.41,26.0,38.61,39.06,6391.0,Storm,1027.41
8086.0,2024-02-17 05:47,London,Winter,24.51,26.0,35.26,0.15,3814.0,Snow,1012.06
8087.0,2024-02-14T12:31Z,London,Winter,12.17,74.0,38.92,22.36,4626.0,Snow,1009.92
8088.0,2024-04-01T19:49Z,London,Spring,26.54,56.0,5.9,61.68,3976.0,Snow,985.67
8089.0,2024-06-16T02:16Z,London,Summer,21.98,58.0,37.1,71.84,6595.0,Fog,957.25
8090.0,20/01/2024 04PM,London,Winter,17.52,27.0,6.14,62.72,7124.0,Fog,974.32
8091.0,2024-03-26 06:56,London,Spring,29.43,52.0,35.37,75.08,5721.0,Clear,1008.13
8092.0,2024-07-06T01:17Z,London,Summer,5.96,88.0,0.61,25.5,8647.0,Fog,1038.48
8093.0,2024-05-15 23:23,London,Spring,17.89,61.0,18.29,40.21,1449.0,Snow,1032.06
8094.0,2024-05-04T15:19Z,London,Spring,19.48,21.0,31.69,14.2,3745.0,Fog,1007.3
8095.0,20/01/2024 12AM,London,Winter,12.97,78.0,19.68,72.75,956.0,Clear,1003.89
8096.0,18/07/2024 05PM,London,Summer,-4.97,38.0,12.58,11.11,9588.0,Clear,955.31
8097.0,2024-05-05 03:32,London,Spring,-2.06,97.0,3.69,4.81,9154.0,Storm,974.27
8098.0,,London,,34.22,96.0,14.0,65.48,7276.0,Clear,1049.09
8099.0,2024-01-23T04:59Z,London,Winter,-4.48,39.0,44.36,4.99,6037.0,Storm,1019.58
8100.0,2024-01-07T00:32Z,London,Winter,17.1,82.0,12.69,16.62,2834.0,Snow,979.0
8101.0,2024-03-26T01:50Z,London,Spring,23.38,44.0,44.95,63.53,3379.0,Fog,987.89
8102.0,2024-05-29 09:32,London,Spring,28.79,69.0,13.39,79.8,5834.0,Storm,1024.22
8103.0,2024-06-25 04:36,London,Summer,21.11,70.0,48.47,54.25,9358.0,Clear,1034.42
8104.0,2024-04-30 01:10,London,Spring,15.95,56.0,46.86,22.7,7125.0,Clear,1032.99
8105.0,29/04/2024 05AM,London,Spring,9.33,78.0,27.21,67.5,9054.0,Storm,999.51
8106.0,2024-01-05 06:00,London,Winter,31.39,38.0,45.02,15.52,3821.0,Snow,995.36
8107.0,2024-06-26 21:56,London,Summer,25.94,83.0,24.21,234.17,5267.0,Clear,1003.25
8108.0,2024-05-27T02:23Z,London,Spring,7.55,29.0,31.4,21.53,8755.0,Rain,952.58
8109.0,2024-03-18 05:14,London,Spring,13.02,52.0,41.1,48.57,4282.0,Rain,1025.59
8110.0,2024-07-14T00:37Z,London,Summer,20.8,66.0,5.73,63.97,2938.0,Rain,957.33
8111.0,2024-06-01 09:34,London,Summer,12.15,74.0,43.62,30.01,6889.0,Rain,1000.96
8112.0,2024-03-26T09:40Z,London,Spring,9.96,95.0,10.84,79.6,9811.0,Clear,952.91
8113.0,2024-04-15T16:35Z,London,Spring,2.71,99.0,45.55,76.83,3055.0,Rain,1031.0
8114.0,2024-03-08 21:42,London,Spring,17.53,86.0,19.15,8.27,893.0,Rain,1030.35
8115.0,2024-04-23T19:37Z,London,Spring,10.76,95.0,22.9,55.43,4507.0,Fog,1016.54
8116.0,2024-03-09T12:46Z,London,Spring,8.03,93.0,42.83,62.92,4556.0,Storm,1049.66
8117.0,27/06/2024 09AM,London,Summer,28.03,22.0,2.61,26.77,3289.0,Snow,1010.97
8118.0,2024-03-06 11:53,London,Spring,8.66,94.0,20.37,39.67,5291.0,Storm,1044.57
8119.0,2024-04-02 22:38,London,Spring,30.95,76.0,3.92,68.06,2356.0,Rain,1037.8
8120.0,2024-01-27T03:41Z,London,Winter,22.75,61.0,23.63,58.95,2447.0,Snow,982.06
8121.0,2024-02-15 03:00,London,Winter,-0.56,24.0,8.6,22.57,4355.0,Snow,1034.88
8122.0,2024-03-10 11:28,London,Spring,19.82,53.0,30.18,50.14,7848.0,Snow,988.22
8123.0,2024-02-15T00:59Z,London,Winter,10.94,85.0,21.27,0.72,1720.0,Rain,1001.22
8124.0,2024-01-30 03:22,London,Winter,16.41,-10.0,39.46,46.28,6026.0,Storm,1022.14
8125.0,2024-01-13T08:46Z,London,Winter,10.61,25.0,8.43,69.17,9079.0,Clear,980.29
8126.0,2024-03-02T06:16Z,London,Spring,4.73,34.0,36.03,58.36,7463.0,Storm,985.44
8127.0,,London,Spring,18.56,74.0,35.83,57.33,8750.0,Snow,1008.04
8128.0,02/04/2024 11AM,London,Winter,16.43,61.0,22.19,54.96,9377.0,Fog,1023.2
8129.0,2024-06-08 20:33,London,Summer,30.66,33.0,41.95,64.66,312.0,Rain,955.37
8130.0,,London,Spring,7.13,45.0,1.27,6.79,3438.0,Storm,962.47
8131.0,2024-02-14T20:33Z,London,Winter,22.32,61.0,12.0,6.72,8886.0,Rain,1023.54
8132.0,2024-04-26T15:59Z,London,Spring,18.0,68.0,25.23,77.59,8613.0,Storm,1003.4
8133.0,2024-05-25T08:13Z,London,Spring,13.87,32.0,32.43,3.38,6596.0,Clear,1010.87
8134.0,,London,,29.48,63.0,34.64,42.02,232.0,Fog,970.31
8135.0,2024-04-18 06:03,London,Spring,21.0,94.0,,20.19,9699.0,Rain,1045.5
8136.0,2024-03-13 07:14,London,Spring,18.99,24.0,32.41,8.97,9724.0,Fog,1024.27
8137.0,2024-05-15T14:20Z,London,Spring,30.15,45.0,30.88,45.34,181.0,Clear,970.52
8138.0,2024-02-23 11:19,London,Winter,15.56,77.0,19.06,74.66,2742.0,Fog,970.02
8139.0,18/05/2024 02AM,London,Spring,2.96,56.0,26.96,25.66,7753.0,Rain,998.64
8140.0,28/05/2024 09PM,London,Spring,24.08,80.0,26.2,62.0,1885.0,Clear,988.76
8141.0,2024-03-16T13:09Z,London,Spring,2.55,44.0,23.78,77.51,4732.0,Rain,1046.91
8142.0,2024-04-14 23:21,London,Spring,16.71,30.0,5.88,54.18,5764.0,Fog,957.39
8143.0,2024-02-08T03:30Z,London,Winter,19.35,60.0,11.17,51.1,7880.0,Fog,1005.73
8144.0,2024-02-24 20:26,London,Winter,3.85,59.0,7.68,35.58,8063.0,Snow,955.3
8145.0,2024-06-03 06:27,London,Summer,33.28,70.0,7.58,10.63,4518.0,Fog,987.9
8146.0,15/03/2024 02PM,London,Spring,21.32,65.0,28.7,40.98,7277.0,Rain,956.88
8147.0,2024-02-03T20:09Z,London,Winter,11.23,91.0,15.78,78.33,1694.0,Storm,988.14
8148.0,2024-05-05 19:12,London,Spring,30.99,32.0,11.01,38.37,4696.0,Rain,1040.28
8149.0,2024-06-03 09:25,London,Summer,2.55,77.0,36.91,63.69,6817.0,Snow,1004.93
8150.0,22/05/2024 11AM,London,Spring,-1.09,38.0,19.42,72.92,1468.0,Rain,959.15
8151.0,19/01/2024 12AM,London,Winter,32.77,52.0,11.56,34.88,8497.0,Rain,954.64
8152.0,2024-01-18 21:54,London,Winter,32.59,28.0,23.61,20.43,4685.0,Clear,982.1
8153.0,2024-06-30T13:00Z,London,Summer,33.3,31.0,24.07,54.97,2021.0,BAD,978.18
8154.0,2024-02-16 17:35,London,Winter,16.53,-10.0,19.67,12.2,5609.0,Fog,963.27
8155.0,2024-04-09T10:16Z,London,Spring,-1.79,62.0,34.74,67.84,2029.0,Clear,953.54
8156.0,2024-07-17T02:05Z,London,Summer,15.92,28.0,26.17,71.12,9383.0,Rain,972.8
8157.0,2024-06-10 21:58,London,Summer,18.62,,49.14,35.1,2891.0,Rain,994.16
8158.0,2024-03-23T04:48Z,London,Spring,19.94,-10.0,27.53,36.9,8407.0,Rain,975.67
8159.0,2024-01-10 18:43,London,Winter,33.85,69.0,23.04,73.39,9501.0,Snow,973.44
8160.0,06/05/2024 06PM,London,Summer,12.94,54.0,24.7,45.34,7167.0,Rain,1049.83
8161.0,2024-04-18T13:05Z,London,Spring,25.38,59.0,49.87,6.35,1534.0,Storm,975.89
8162.0,2024-01-05 15:05,London,Winter,22.27,25.0,26.65,5.23,9352.0,Fog,984.74
8163.0,Unknown,London,Autumn,-1.51,54.0,26.44,46.97,2799.0,Fog,1011.55
8164.0,20/04/2024 10AM,London,Spring,20.93,56.0,19.41,27.01,5671.0,Fog,953.45
8165.0,2024-01-15T23:15Z,London,Winter,1.48,75.0,2.3,50.06,1112.0,Clear,1002.04
8166.0,2024-03-07T05:02Z,London,Spring,12.17,51.0,25.16,37.97,4572.0,Clear,1008.44
8167.0,2024-07-17 09:11,London,Summer,32.99,31.0,4.32,75.66,3008.0,Snow,978.0
8168.0,2024-04-17 15:44,London,Spring,-1.0,90.0,1.41,60.86,5822.0,Storm,985.81
8169.0,2024-07-05T04:34Z,London,Summer,4.22,87.0,19.94,2.42,4021.0,Snow,974.35
8170.0,2024-03-25 00:23,London,Spring,18.94,46.0,39.21,70.52,8457.0,Fog,971.91
8171.0,2024-03-03T23:19Z,London,Spring,32.06,31.0,13.55,27.38,6154.0,Snow,976.22
8172.0,2024-03-20T10:21Z,London,HOT,33.94,41.0,47.99,48.3,3391.0,Clear,1020.73
8173.0,2024-06-01T21:47Z,London,Summer,14.37,92.0,33.49,9.77,3642.0,Fog,1017.86
8174.0,2024-03-14 23:51,London,Spring,11.4,36.0,9.17,64.73,9482.0,Clear,1028.41
8175.0,Unknown,London,Autumn,2.42,63.0,26.7,23.22,7802.0,Snow,1041.67
8176.0,2024-03-23 10:22,London,Spring,5.7,77.0,24.39,57.45,4411.0,Rain,978.75
8177.0,14/05/2024 12PM,London,Spring,7.07,61.0,29.71,76.34,7036.0,Clear,1038.01
8178.0,2024-02-12 14:58,London,Winter,10.04,54.0,9.65,37.08,3841.0,Snow,951.44
8179.0,2024-04-28 11:33,London,Spring,-0.76,73.0,5.0,69.5,2756.0,Storm,1016.44
8180.0,23/02/2024 04PM,London,Winter,5.24,29.0,26.42,52.79,5331.0,Storm,1040.17
8181.0,26/04/2024 04PM,London,Spring,21.63,40.0,9.37,47.56,1852.0,Storm,1017.92
8182.0,2024-03-19 17:26,London,Spring,15.07,79.0,48.97,7.96,2563.0,Snow,1016.63
8183.0,2099-13-40 25:61,London,Autumn,32.11,33.0,36.47,71.23,1791.0,Storm,981.4
8184.0,2024-01-31T14:51Z,London,Winter,-1.06,22.0,34.94,63.82,1189.0,Snow,971.97
8185.0,22/03/2024 02AM,London,Spring,29.31,83.0,30.53,5.12,6699.0,Storm,979.36
8186.0,11/01/2024 06AM,London,Autumn,6.91,34.0,35.04,75.99,2781.0,Clear,998.14
8187.0,2024-07-03T11:45Z,London,Summer,-2.5,27.0,34.34,8.51,6582.0,Storm,1049.37
8188.0,2024-02-09T21:08Z,London,Winter,14.59,56.0,36.15,48.02,5700.0,Fog,953.89
8189.0,2024-07-01T19:06Z,London,Summer,12.5,85.0,45.15,77.78,4641.0,Rain,1022.61
8190.0,24/01/2024 12PM,London,Winter,11.78,82.0,25.0,20.32,50000.0,Storm,968.42
8191.0,2024-05-02T22:34Z,London,Spring,14.55,69.0,27.23,,2043.0,Storm,1048.08
8192.0,2024-03-22T22:39Z,London,Spring,28.5,74.0,39.85,24.13,4059.0,Clear,1021.97
8193.0,16/07/2024 10PM,London,Summer,27.48,38.0,49.16,51.27,7925.0,Snow,997.1
8194.0,25/06/2024 04PM,London,Summer,,37.0,27.0,72.05,670.0,Fog,1043.54
8195.0,2024-01-12 02:10,London,Winter,8.08,80.0,40.01,60.7,3907.0,Snow,1016.27
8196.0,2024-01-21T12:01Z,London,Winter,4.02,30.0,1.42,52.98,7253.0,Clear,1019.58
8197.0,2024-03-07T08:39Z,London,Spring,12.48,46.0,13.08,0.18,3430.0,Storm,1000.89
8198.0,2024-04-13 04:18,London,Spring,22.12,23.0,2.56,46.7,8051.0,Rain,1024.0
8199.0,2024-05-29T07:34Z,London,Spring,19.55,82.0,11.17,75.82,9216.0,Snow,985.29
8200.0,2024-06-05 21:01,London,Summer,26.42,56.0,15.61,76.25,1919.0,Storm,971.69
8201.0,2024-04-01 12:03,London,Spring,1.42,68.0,35.98,77.76,4894.0,Clear,1031.18
8202.0,11/06/2024 09PM,London,Autumn,30.98,23.0,84.15108121811454,63.83,1190.0,Clear,1009.9
8203.0,2024-03-26 09:18,London,Spring,10.99,97.0,32.3,77.05,2857.0,Fog,961.34
8204.0,08/02/2024 07AM,London,Summer,3.77,60.0,13.87,57.84,50000.0,Rain,1028.28
8205.0,24/05/2024 04AM,London,Spring,15.91,30.0,37.73,55.83,9611.0,Rain,1048.08
8206.0,09/03/2024 05PM,London,Autumn,33.65,73.0,44.06,12.01,8895.0,Clear,989.91
8207.0,2024-03-16 04:02,London,Spring,-1.77,48.0,2.92,42.36,1853.0,Snow,1045.55
